"lon","lat","inc_date","inc_id","is_vehicle"
"-122.517540","45.518890","2025-05-13","25-145011","No"
"-122.659803","45.506942","2025-05-13","25-145010","Yes"
"-122.567321","45.490937","2025-05-13","25-145009","No"
"-122.703096","45.547029","2025-05-13","25-145006","No"
"-122.498594","45.548138","2025-05-13","25-145005","Yes"
"-122.699647","45.544907","2025-05-13","25-145004","No"
"-122.657670","45.514869","2025-05-13","25-145003","No"
"-122.665897","45.532467","2025-05-13","25-145000","No"
"-122.703090","45.546310","2025-05-13","25-144998","No"
"-122.578547","45.559174","2025-05-13","25-144996","Yes"
"-122.666679","45.514554","2025-05-13","25-144995","No"
"-122.706560","45.561918","2025-05-13","25-144991","No"
"-122.686638","45.528667","2025-05-13","25-144990","No"
"-122.618560","45.570950","2025-05-13","25-144986","No"
"-122.687118","45.527156","2025-05-13","25-144984","No"
"-122.667206","45.513493","2025-05-13","25-144983","No"
"-122.620667","45.486899","2025-05-13","25-144979","Yes"
"-122.660726","45.520079","2025-05-13","25-144974","Yes"
"-122.594440","45.462185","2025-05-13","25-144969","Yes"
"-122.551676","45.557196","2025-05-13","25-144968","Yes"
"-122.564638","45.496346","2025-05-13","25-144967","No"
"-122.564198","45.522514","2025-05-13","25-144963","No"
"-122.565182","45.472716","2025-05-13","25-144962","No"
"-122.665800","45.516166","2025-04-15","25-134703","No"
"-122.501163","45.547912","2025-04-15","25-134702","Yes"
"-122.670711","45.540457","2025-04-15","25-134700","Yes"
"-122.507491","45.551902","2025-04-15","25-134698","Yes"
"-122.638490","45.486610","2025-04-15","25-134696","Yes"
"-122.599153","45.492137","2025-04-15","25-134691","No"
"-122.657220","45.505547","2025-04-15","25-134690","No"
"-122.662064","45.545962","2025-04-15","25-134689","No"
"-122.596130","45.507435","2025-04-15","25-134687","No"
"-122.655450","45.511452","2025-04-15","25-134685","No"
"-122.590270","45.498120","2025-04-15","25-134683","Yes"
"-122.511185","45.552559","2025-04-15","25-134682","Yes"
"-122.673623","45.535519","2025-04-15","25-134681","No"
"-122.513344","45.518067","2025-04-15","25-134680","No"
"-122.677966","45.545113","2025-04-15","25-134679","No"
"-122.661361","45.515898","2025-04-15","25-134678","No"
"-122.510911","45.504609","2025-04-15","25-134676","No"
"-122.640140","45.516957","2025-04-15","25-134674","No"
"-122.529112","45.566839","2025-04-15","25-134672","Yes"
"-122.544336","45.489618","2025-04-15","25-134671","Yes"
"-122.649436","45.499965","2025-04-15","25-134662","No"
"-122.690771","45.514294","2025-04-15","25-134661","No"
"-122.688417","45.515129","2025-04-15","25-134660","No"
"-122.690978","45.516380","2025-04-15","25-134659","No"
"-122.689736","45.514350","2025-04-15","25-134658","No"
"-122.548928","45.547867","2025-04-15","25-134657","No"
"-122.688792","45.514550","2025-04-15","25-134656","No"
"-122.688991","45.513933","2025-04-15","25-134654","No"
"-122.688130","45.527802","2025-04-15","25-134651","No"
"-122.517053","45.518666","2025-04-15","25-134648","Yes"
"-122.568594","45.464712","2025-04-15","25-134647","Yes"
"-122.568628","45.471021","2025-04-15","25-134641","Yes"
"-122.667992","45.512534","2025-04-15","25-134639","No"
"-122.657917","45.571973","2025-04-15","25-134638","No"
"-122.577644","45.518474","2025-04-15","25-134632","No"
"-122.684079","45.461237","2025-04-15","25-134631","Yes"
"-122.562457","45.477633","2025-04-15","25-134629","No"
"-122.570558","45.562963","2025-04-15","25-134628","No"
"-122.564592","45.477632","2025-04-15","25-134627","Yes"
"-122.499430","45.506570","2025-04-15","25-134625","Yes"
"-122.727242","45.583256","2025-04-15","25-134623","Yes"
"-122.576876","45.483531","2025-04-15","25-134622","Yes"
"-122.563702","45.477595","2025-04-15","25-134621","No"
"-122.645582","45.497437","2025-04-15","25-134619","No"
"-122.597890","45.555270","2025-04-15","25-134617","No"
"-122.632908","45.531814","2025-04-15","25-134616","No"
"-122.689229","45.576907","2025-04-15","25-134613","No"
"-122.673962","45.500675","2025-04-15","25-134612","No"
"-122.692837","45.517752","2025-04-15","25-134604","No"
"-122.528400","45.484214","2025-04-15","25-134597","Yes"
"-122.623630","45.518090","2025-04-15","25-134592","No"
"-122.555081","45.494972","2025-04-15","25-134583","Yes"
"-122.689170","45.533563","2025-04-15","25-134581","No"
"-122.611843","45.498142","2025-04-15","25-134578","No"
"-122.639048","45.517346","2025-04-15","25-134576","No"
"-122.584516","45.461205","2025-04-15","25-134575","No"
"-122.636968","45.464280","2025-04-15","25-134573","Yes"
"-122.682567","45.513723","2025-04-15","25-134572","No"
"-122.703461","45.590010","2025-04-15","25-134571","Yes"
"-122.569941","45.464066","2025-04-15","25-134567","No"
"-122.686597","45.534295","2025-04-15","25-134564","No"
"-122.694446","45.527012","2025-04-15","25-134563","No"
"-122.580015","45.530365","2025-04-15","25-134556","Yes"
"-122.559193","45.522799","2025-04-15","25-134554","No"
"-122.560834","45.523173","2025-04-15","25-134552","No"
"-122.540018","45.526196","2025-04-15","25-134551","No"
"-122.510433","45.517213","2025-04-15","25-134545","Yes"
"-122.684921","45.516273","2025-04-15","25-134541","No"
"-122.608722","45.477708","2025-04-15","25-134540","Yes"
"-122.689996","45.529193","2025-04-15","25-134537","No"
"-122.537711","45.557205","2025-04-15","25-134532","No"
"-122.518306","45.526475","2025-04-15","25-134529","Yes"
"-122.484673","45.492309","2025-04-15","25-134524","Yes"
"-122.734065","45.600896","2025-04-15","25-134522","No"
"-122.687261","45.528734","2025-04-15","25-134519","No"
"-122.689025","45.532086","2025-04-15","25-134518","No"
"-122.566234","45.513449","2025-04-15","25-134517","No"
"-122.532757","45.554687","2025-04-15","25-134513","Yes"
"-122.650970","45.488118","2025-04-15","25-134512","No"
"-122.569576","45.480107","2025-04-15","25-134510","Yes"
"-122.637070","45.509410","2025-04-15","25-134509","No"
"-122.542171","45.487143","2025-04-15","25-134506","Yes"
"-122.537749","45.526293","2025-04-15","25-134502","No"
"-122.571365","45.528808","2025-04-15","25-134500","Yes"
"-122.559394","45.526660","2025-04-14","25-134499","Yes"
"-122.564925","45.492822","2025-04-14","25-134498","No"
"-122.713780","45.586480","2025-04-14","25-134496","Yes"
"-122.754622","45.584645","2025-04-14","25-134495","Yes"
"-122.631260","45.518420","2025-04-14","25-134493","No"
"-122.679176","45.531279","2025-04-14","25-134492","Yes"
"-122.758601","45.590071","2025-04-14","25-134491","Yes"
"-122.567140","45.519360","2025-04-14","25-134490","Yes"
"-122.553627","45.534043","2025-04-14","25-134489","Yes"
"-122.577435","45.532495","2025-04-14","25-134485","No"
"-122.680203","45.577649","2025-04-14","25-134479","Yes"
"-122.532400","45.567481","2025-04-14","25-134472","No"
"-122.581190","45.572506","2025-04-14","25-134470","Yes"
"-122.625380","45.489310","2025-04-14","25-134466","Yes"
"-122.542713","45.521137","2025-04-14","25-134463","Yes"
"-122.673986","45.525329","2025-04-14","25-134454","No"
"-122.673707","45.527246","2025-04-14","25-134450","No"
"-122.676937","45.523187","2025-04-14","25-134442","No"
"-122.678138","45.527389","2025-04-14","25-134436","No"
"-122.512904","45.504272","2025-04-14","25-134435","No"
"-122.494966","45.504574","2025-04-14","25-134430","No"
"-122.689701","45.512725","2025-04-14","25-134429","No"
"-122.679391","45.571083","2025-04-14","25-134426","No"
"-122.564689","45.495857","2025-04-14","25-134425","No"
"-122.564523","45.508742","2025-04-14","25-134423","No"
"-122.566025","45.522567","2025-04-14","25-134421","No"
"-122.566341","45.527607","2025-04-14","25-134420","No"
"-122.565756","45.529234","2025-04-14","25-134419","No"
"-122.673638","45.492861","2025-04-14","25-134416","No"
"-122.685187","45.524687","2025-04-14","25-134415","No"
"-122.510422","45.501753","2025-04-14","25-134410","Yes"
"-122.705406","45.546009","2025-04-14","25-134406","No"
"-122.561524","45.561348","2025-04-14","25-134404","No"
"-122.582531","45.526175","2025-04-14","25-134402","No"
"-122.531676","45.518857","2025-04-14","25-134398","Yes"
"-122.685040","45.536058","2025-04-14","25-134397","No"
"-122.658144","45.518016","2025-04-14","25-134394","No"
"-122.566835","45.479016","2025-04-14","25-134392","No"
"-122.620590","45.479190","2025-04-14","25-134389","No"
"-122.680973","45.608859","2025-04-14","25-134385","No"
"-122.579043","45.463468","2025-04-14","25-134382","No"
"-122.709834","45.541405","2025-04-14","25-134381","Yes"
"-122.700235","45.464216","2025-04-14","25-134379","Yes"
"-122.569701","45.479313","2025-04-14","25-134377","No"
"-122.531710","45.505310","2025-04-14","25-134374","No"
"-122.538960","45.504166","2025-04-14","25-134373","Yes"
"-122.597017","45.480939","2025-04-14","25-134371","Yes"
"-122.679648","45.522954","2025-04-14","25-134363","No"
"-122.675786","45.525878","2025-04-14","25-134362","No"
"-122.677438","45.526111","2025-04-14","25-134360","No"
"-122.671026","45.525859","2025-04-14","25-134359","No"
"-122.665254","45.530804","2025-04-14","25-134358","No"
"-122.516640","45.519900","2025-04-14","25-134357","No"
"-122.493310","45.561008","2025-04-14","25-134355","Yes"
"-122.595647","45.492038","2025-04-14","25-134354","Yes"
"-122.519971","45.552230","2025-04-14","25-134351","Yes"
"-122.672246","45.499326","2025-04-14","25-134348","No"
"-122.513285","45.521930","2025-04-14","25-134347","No"
"-122.513275","45.519131","2025-04-14","25-134341","No"
"-122.630518","45.531203","2025-04-14","25-134340","No"
"-122.632136","45.518303","2025-04-14","25-134335","No"
"-122.647263","45.484823","2025-04-14","25-134334","No"
"-122.623381","45.522675","2025-04-14","25-134333","No"
"-122.648760","45.500474","2025-04-14","25-134330","No"
"-122.509269","45.523652","2025-04-14","25-134329","No"
"-122.598673","45.527693","2025-04-14","25-134328","No"
"-122.691879","45.536280","2025-04-14","25-134326","No"
"-122.577971","45.525987","2025-04-14","25-134325","Yes"
"-122.666926","45.564361","2025-04-14","25-134324","Yes"
"-122.552340","45.489685","2025-04-14","25-134322","No"
"-122.579538","45.521191","2025-04-14","25-134320","No"
"-122.649849","45.487787","2025-04-14","25-134315","No"
"-122.568886","45.562083","2025-04-14","25-134314","Yes"
"-122.519225","45.554058","2025-04-14","25-134313","Yes"
"-122.548757","45.475309","2025-04-14","25-134311","No"
"-122.690270","45.528438","2025-04-14","25-134308","No"
"-122.559600","45.490090","2025-04-14","25-134301","No"
"-122.697173","45.464921","2025-04-14","25-134299","No"
"-122.572303","45.561877","2025-04-14","25-134295","Yes"
"-122.675059","45.598326","2025-04-14","25-134294","No"
"-122.670542","45.516816","2025-04-14","25-134291","No"
"-122.671733","45.507010","2025-04-14","25-134286","No"
"-122.673784","45.504987","2025-04-14","25-134284","No"
"-122.653523","45.535761","2025-04-14","25-134283","No"
"-122.538478","45.481329","2025-04-14","25-134282","Yes"
"-122.688046","45.532143","2025-04-14","25-134280","No"
"-122.527879","45.526389","2025-04-14","25-134279","Yes"
"-122.657496","45.510869","2025-04-14","25-134275","Yes"
"-122.554824","45.476822","2025-04-14","25-134272","No"
"-122.640919","45.473526","2025-04-14","25-134270","Yes"
"-122.682193","45.556097","2025-04-14","25-134269","No"
"-122.529466","45.560185","2025-04-14","25-134267","Yes"
"-122.671419","45.519917","2025-04-14","25-134266","No"
"-122.590207","45.534407","2025-04-14","25-134264","Yes"
"-122.500203","45.524690","2025-04-14","25-134263","Yes"
"-122.565247","45.472769","2025-04-14","25-134262","No"
"-122.756610","45.592340","2025-04-14","25-134258","No"
"-122.542917","45.522609","2025-04-14","25-134257","Yes"
"-122.665079","45.514441","2025-04-14","25-134254","No"
"-122.656461","45.511579","2025-04-14","25-134251","No"
"-122.667433","45.540948","2025-04-14","25-134250","Yes"
"-122.704470","45.540315","2025-04-14","25-134248","Yes"
"-122.676581","45.527341","2025-04-14","25-134247","No"
"-122.646486","45.515098","2025-04-14","25-134246","Yes"
"-122.646528","45.516392","2025-04-14","25-134244","Yes"
"-122.645633","45.516662","2025-04-14","25-134243","Yes"
"-122.648481","45.515760","2025-04-14","25-134241","Yes"
"-122.700822","45.536879","2025-04-14","25-134237","No"
"-122.698837","45.539293","2025-04-14","25-134235","No"
"-122.657810","45.514775","2025-04-14","25-134233","Yes"
"-122.694907","45.536882","2025-04-14","25-134232","No"
"-122.673876","45.524574","2025-04-14","25-134231","No"
"-122.508096","45.515885","2025-04-14","25-134230","Yes"
"-122.683468","45.531836","2025-04-14","25-134224","No"
"-122.611352","45.497508","2025-04-14","25-134223","Yes"
"-122.647347","45.498121","2025-04-14","25-134221","Yes"
"-122.672549","45.524803","2025-03-17","25-124039","No"
"-122.571293","45.484732","2025-03-17","25-124037","Yes"
"-122.607218","45.522099","2025-03-17","25-124034","Yes"
"-122.569394","45.495682","2025-03-17","25-124033","Yes"
"-122.693687","45.515437","2025-03-17","25-124026","No"
"-122.761300","45.587470","2025-03-17","25-124025","Yes"
"-122.499066","45.548130","2025-03-17","25-124022","Yes"
"-122.683731","45.598230","2025-03-17","25-124021","No"
"-122.600824","45.497301","2025-03-17","25-124020","No"
"-122.623875","45.490137","2025-03-17","25-124017","Yes"
"-122.579661","45.494870","2025-03-17","25-124016","Yes"
"-122.660787","45.534752","2025-03-17","25-124012","No"
"-122.675514","45.525933","2025-03-17","25-124009","No"
"-122.622491","45.537752","2025-03-17","25-124007","No"
"-122.754364","45.590142","2025-03-17","25-124005","No"
"-122.684788","45.531430","2025-03-17","25-124003","No"
"-122.551613","45.533827","2025-03-17","25-124002","Yes"
"-122.598818","45.492146","2025-03-17","25-124000","No"
"-122.762228","45.586495","2025-03-17","25-123995","Yes"
"-122.548010","45.502585","2025-03-17","25-123994","Yes"
"-122.563405","45.504185","2025-03-17","25-123993","No"
"-122.531405","45.555083","2025-03-17","25-123991","Yes"
"-122.660862","45.532841","2025-03-17","25-123989","No"
"-122.615200","45.512197","2025-03-17","25-123987","No"
"-122.695538","45.577779","2025-03-17","25-123986","Yes"
"-122.565939","45.516589","2025-03-17","25-123984","Yes"
"-122.603892","45.497224","2025-03-17","25-123983","No"
"-122.706990","45.461390","2025-03-17","25-123980","No"
"-122.568543","45.468021","2025-03-17","25-123979","Yes"
"-122.590234","45.482507","2025-03-17","25-123978","Yes"
"-122.519274","45.480825","2025-03-16","25-123970","No"
"-122.688209","45.529918","2025-03-16","25-123969","No"
"-122.641314","45.529813","2025-03-16","25-123968","No"
"-122.671127","45.533086","2025-03-16","25-123959","No"
"-122.667345","45.529554","2025-03-16","25-123958","No"
"-122.662090","45.516810","2025-03-16","25-123955","No"
"-122.587185","45.535425","2025-03-16","25-123954","Yes"
"-122.496057","45.549393","2025-03-16","25-123950","No"
"-122.617030","45.534202","2025-03-16","25-123949","Yes"
"-122.690356","45.527705","2025-03-16","25-123946","No"
"-122.558350","45.556090","2025-03-16","25-123945","Yes"
"-122.608709","45.496196","2025-03-16","25-123944","No"
"-122.601015","45.598858","2025-03-16","25-123942","No"
"-122.605088","45.599659","2025-03-16","25-123941","No"
"-122.608570","45.496905","2025-03-16","25-123939","No"
"-122.587970","45.497241","2025-03-16","25-123938","Yes"
"-122.727327","45.590191","2025-03-16","25-123935","Yes"
"-122.602476","45.528965","2025-03-16","25-123932","No"
"-122.660095","45.516574","2025-03-16","25-123931","No"
"-122.655535","45.523995","2025-03-16","25-123929","Yes"
"-122.651831","45.548953","2025-03-16","25-123927","Yes"
"-122.562653","45.517281","2025-03-16","25-123926","No"
"-122.558034","45.522870","2025-03-16","25-123924","No"
"-122.513123","45.522199","2025-03-16","25-123918","No"
"-122.533229","45.522622","2025-03-16","25-123914","No"
"-122.581457","45.526431","2025-03-16","25-123911","No"
"-122.625800","45.520037","2025-03-16","25-123910","Yes"
"-122.618880","45.535070","2025-03-16","25-123907","Yes"
"-122.686788","45.515802","2025-03-16","25-123905","Yes"
"-122.682680","45.531920","2025-03-16","25-123903","No"
"-122.660820","45.553728","2025-03-16","25-123900","No"
"-122.677562","45.528296","2025-03-16","25-123897","No"
"-122.688382","45.512287","2025-03-16","25-123896","No"
"-122.676483","45.526246","2025-03-16","25-123895","No"
"-122.560977","45.489953","2025-03-16","25-123893","Yes"
"-122.527417","45.492927","2025-03-16","25-123892","Yes"
"-122.532133","45.505889","2025-03-16","25-123890","Yes"
"-122.691802","45.536290","2025-03-16","25-123888","No"
"-122.690734","45.536354","2025-03-16","25-123886","No"
"-122.542427","45.526181","2025-03-16","25-123884","No"
"-122.516080","45.522620","2025-03-16","25-123883","Yes"
"-122.645670","45.528581","2025-03-16","25-123881","No"
"-122.609836","45.496827","2025-03-16","25-123880","Yes"
"-122.551235","45.498132","2025-03-16","25-123879","Yes"
"-122.549363","45.498068","2025-03-16","25-123877","Yes"
"-122.669392","45.523092","2025-03-16","25-123869","No"
"-122.673388","45.526295","2025-03-16","25-123868","No"
"-122.635565","45.498186","2025-03-16","25-123864","Yes"
"-122.582402","45.535262","2025-03-16","25-123862","No"
"-122.494976","45.494671","2025-03-16","25-123859","Yes"
"-122.694401","45.527599","2025-03-16","25-123856","No"
"-122.699518","45.524452","2025-03-16","25-123854","No"
"-122.558071","45.519402","2025-03-16","25-123853","No"
"-122.689573","45.525022","2025-03-16","25-123850","No"
"-122.655079","45.535863","2025-03-16","25-123849","No"
"-122.503282","45.533381","2025-03-16","25-123848","Yes"
"-122.603114","45.553949","2025-03-16","25-123846","No"
"-122.678863","45.527242","2025-03-16","25-123845","No"
"-122.707855","45.476105","2025-03-16","25-123844","Yes"
"-122.568685","45.489421","2025-03-16","25-123843","Yes"
"-122.564490","45.477593","2025-03-16","25-123842","No"
"-122.705232","45.546127","2025-03-16","25-123841","Yes"
"-122.659060","45.526873","2025-03-16","25-123840","No"
"-122.580090","45.534422","2025-03-16","25-123839","No"
"-122.604788","45.527474","2025-03-16","25-123837","No"
"-122.565950","45.510650","2025-03-16","25-123835","No"
"-122.566840","45.505003","2025-03-16","25-123834","No"
"-122.565408","45.497351","2025-03-16","25-123833","No"
"-122.566803","45.497870","2025-03-16","25-123832","No"
"-122.566266","45.496976","2025-03-16","25-123831","No"
"-122.629309","45.496028","2025-03-16","25-123827","Yes"
"-122.599354","45.539649","2025-03-16","25-123824","Yes"
"-122.533473","45.548014","2025-03-16","25-123822","Yes"
"-122.681921","45.577886","2025-03-16","25-123821","No"
"-122.545433","45.503997","2025-03-16","25-123817","Yes"
"-122.704900","45.545180","2025-03-16","25-123816","No"
"-122.671886","45.518406","2025-03-16","25-123815","No"
"-122.689884","45.521338","2025-03-16","25-123812","No"
"-122.758977","45.589599","2025-03-16","25-123809","Yes"
"-122.575214","45.503289","2025-03-16","25-123807","Yes"
"-122.622507","45.506152","2025-03-16","25-123806","Yes"
"-122.656263","45.511512","2025-03-16","25-123803","No"
"-122.552823","45.573078","2025-03-16","25-123800","No"
"-122.657695","45.517622","2025-03-16","25-123797","No"
"-122.637087","45.464194","2025-03-16","25-123796","Yes"
"-122.656707","45.520712","2025-03-16","25-123793","No"
"-122.662590","45.533270","2025-03-16","25-123792","No"
"-122.698445","45.588724","2025-03-16","25-123789","Yes"
"-122.664784","45.506456","2025-03-16","25-123785","No"
"-122.712600","45.536890","2025-03-15","25-123782","No"
"-122.501611","45.517745","2025-03-15","25-123779","Yes"
"-122.536894","45.531339","2025-03-15","25-123773","Yes"
"-122.718744","45.528844","2025-03-15","25-123772","No"
"-122.673002","45.517057","2025-03-15","25-123763","No"
"-122.630929","45.484729","2025-03-15","25-123762","No"
"-122.648540","45.516939","2025-03-15","25-123761","No"
"-122.591030","45.534070","2025-03-15","25-123753","No"
"-122.550380","45.491682","2025-03-15","25-123752","No"
"-122.758842","45.604500","2025-03-15","25-123751","No"
"-122.537601","45.528518","2025-03-15","25-123749","No"
"-122.564709","45.475977","2025-03-15","25-123747","No"
"-122.630549","45.496451","2025-03-15","25-123746","Yes"
"-122.631732","45.493352","2025-03-15","25-123745","Yes"
"-122.699089","45.516359","2025-03-15","25-123744","No"
"-122.649774","45.482449","2025-03-15","25-123741","Yes"
"-122.661645","45.517892","2025-03-15","25-123736","No"
"-122.661077","45.525106","2025-03-15","25-123734","No"
"-122.536435","45.522321","2025-03-15","25-123731","No"
"-122.549298","45.474434","2025-03-15","25-123729","No"
"-122.552537","45.475246","2025-03-15","25-123723","No"
"-122.684253","45.461178","2025-03-15","25-123722","Yes"
"-122.653765","45.505920","2025-03-15","25-123721","Yes"
"-122.523681","45.502738","2025-03-15","25-123718","Yes"
"-122.687566","45.570775","2025-03-15","25-123717","Yes"
"-122.555536","45.474085","2025-03-15","25-123716","No"
"-122.571121","45.519741","2025-03-15","25-123714","No"
"-122.616649","45.538999","2025-03-15","25-123711","Yes"
"-122.653964","45.528935","2025-03-15","25-123708","No"
"-122.545624","45.547420","2025-03-15","25-123706","Yes"
"-122.651297","45.487706","2025-03-15","25-123704","No"
"-122.688653","45.534622","2025-03-15","25-123702","No"
"-122.688026","45.532130","2025-03-15","25-123700","No"
"-122.762137","45.590845","2025-03-15","25-123694","No"
"-122.516208","45.520013","2025-03-15","25-123693","Yes"
"-122.761676","45.585907","2025-03-15","25-123692","Yes"
"-122.661275","45.519692","2025-03-15","25-123684","No"
"-122.676966","45.543208","2025-03-15","25-123683","No"
"-122.649661","45.531888","2025-03-15","25-123681","No"
"-122.537413","45.480603","2025-03-15","25-123679","Yes"
"-122.553855","45.489838","2025-03-15","25-123675","No"
"-122.686665","45.533920","2025-03-15","25-123671","No"
"-122.630391","45.498633","2025-03-15","25-123670","Yes"
"-122.547711","45.548044","2025-03-15","25-123668","Yes"
"-122.692633","45.532755","2025-03-15","25-123667","No"
"-122.675807","45.599097","2025-03-15","25-123657","Yes"
"-122.725546","45.583125","2025-03-15","25-123654","Yes"
"-122.662622","45.563876","2025-03-15","25-123653","Yes"
"-122.571906","45.465127","2025-03-15","25-123650","Yes"
"-122.742316","45.582670","2025-03-15","25-123649","Yes"
"-122.577957","45.483550","2025-03-15","25-123648","Yes"
"-122.583311","45.572374","2025-03-15","25-123642","No"
"-122.560413","45.495717","2025-03-15","25-123641","No"
"-122.713015","45.535309","2025-03-15","25-123634","No"
"-122.494190","45.550628","2025-03-15","25-123632","No"
"-122.686847","45.577065","2025-03-15","25-123631","Yes"
"-122.491320","45.549715","2025-03-15","25-123630","No"
"-122.584155","45.564719","2025-03-15","25-123628","No"
"-122.658116","45.520793","2025-03-15","25-123613","No"
"-122.660857","45.517524","2025-03-15","25-123612","No"
"-122.589623","45.535739","2025-03-15","25-123609","Yes"
"-122.636636","45.533050","2025-03-15","25-123604","No"
"-122.589301","45.478933","2025-03-15","25-123597","Yes"
"-122.545208","45.548500","2025-03-15","25-123593","Yes"
"-122.647204","45.465743","2025-03-15","25-123590","No"
"-122.566851","45.477501","2025-03-15","25-123583","No"
"-122.680640","45.525030","2025-03-15","25-123582","No"
"-122.508062","45.480066","2025-03-15","25-123580","No"
"-122.650450","45.491227","2025-03-15","25-123579","Yes"
"-122.513223","45.519952","2025-03-15","25-123578","Yes"
"-122.568787","45.503074","2025-03-15","25-123576","Yes"
"-122.510460","45.503561","2025-03-15","25-123575","No"
"-122.675985","45.519410","2025-03-15","25-123572","No"
"-122.674700","45.521260","2025-03-15","25-123567","No"
"-122.637554","45.497568","2025-03-15","25-123561","Yes"
"-122.588587","45.475199","2025-03-15","25-123559","Yes"
"-122.605453","45.495752","2025-03-15","25-123558","No"
"-122.678900","45.526471","2025-03-14","25-123531","No"
"-122.568480","45.479900","2025-03-14","25-123528","No"
"-122.496071","45.548166","2025-03-14","25-123527","Yes"
"-122.519294","45.553991","2025-03-14","25-123526","Yes"
"-122.567210","45.505704","2025-02-12","25-113011","No"
"-122.564560","45.508220","2025-02-12","25-113010","No"
"-122.566159","45.523653","2025-02-12","25-113009","No"
"-122.565928","45.522541","2025-02-12","25-113008","No"
"-122.566341","45.527418","2025-02-12","25-113007","No"
"-122.576590","45.466871","2025-02-12","25-113006","Yes"
"-122.696778","45.465443","2025-02-12","25-113004","No"
"-122.680227","45.577190","2025-02-12","25-113003","Yes"
"-122.701374","45.515115","2025-02-12","25-112999","No"
"-122.573583","45.488035","2025-02-12","25-112998","Yes"
"-122.685995","45.521214","2025-02-12","25-112997","No"
"-122.535547","45.544527","2025-02-12","25-112996","Yes"
"-122.686493","45.590188","2025-02-12","25-112995","No"
"-122.673784","45.504987","2025-02-12","25-112992","No"
"-122.635993","45.517474","2025-02-12","25-112991","No"
"-122.644227","45.526515","2025-02-12","25-112990","No"
"-122.659827","45.518290","2025-02-12","25-112989","No"
"-122.673093","45.518752","2025-02-12","25-112986","No"
"-122.565317","45.531402","2025-02-12","25-112985","No"
"-122.661791","45.504379","2025-02-12","25-112984","No"
"-122.563401","45.533347","2025-02-12","25-112983","No"
"-122.670691","45.540398","2025-02-12","25-112982","Yes"
"-122.656996","45.505653","2025-02-12","25-112981","No"
"-122.594373","45.479505","2025-02-12","25-112978","Yes"
"-122.631943","45.484649","2025-02-12","25-112975","Yes"
"-122.566196","45.557624","2025-02-12","25-112972","No"
"-122.561127","45.561483","2025-02-12","25-112970","No"
"-122.699245","45.553648","2025-02-12","25-112968","No"
"-122.706548","45.476037","2025-02-12","25-112967","Yes"
"-122.560810","45.582460","2025-02-12","25-112966","Yes"
"-122.697625","45.553084","2025-02-12","25-112964","No"
"-122.734762","45.586513","2025-02-12","25-112963","No"
"-122.517069","45.518508","2025-02-12","25-112962","No"
"-122.661147","45.512725","2025-02-12","25-112952","No"
"-122.559490","45.555800","2025-02-12","25-112949","Yes"
"-122.603506","45.493594","2025-02-12","25-112947","No"
"-122.576808","45.490021","2025-02-12","25-112946","Yes"
"-122.673160","45.597160","2025-02-12","25-112942","Yes"
"-122.577252","45.544507","2025-02-12","25-112938","No"
"-122.677100","45.495023","2025-02-12","25-112937","No"
"-122.748828","45.590883","2025-02-12","25-112930","Yes"
"-122.618076","45.536614","2025-02-12","25-112927","No"
"-122.665776","45.536643","2025-02-12","25-112925","No"
"-122.659473","45.532191","2025-02-12","25-112923","Yes"
"-122.686145","45.515828","2025-02-12","25-112922","No"
"-122.686467","45.527380","2025-02-12","25-112921","No"
"-122.685394","45.527106","2025-02-12","25-112920","No"
"-122.686799","45.522999","2025-02-12","25-112919","No"
"-122.553976","45.519632","2025-02-12","25-112917","Yes"
"-122.557769","45.523946","2025-02-12","25-112914","No"
"-122.688207","45.515869","2025-02-12","25-112910","No"
"-122.588110","45.479309","2025-02-12","25-112908","Yes"
"-122.572351","45.480343","2025-02-12","25-112907","No"
"-122.665411","45.525508","2025-02-12","25-112905","No"
"-122.607583","45.494622","2025-02-12","25-112904","Yes"
"-122.599210","45.499030","2025-02-12","25-112902","Yes"
"-122.653556","45.521102","2025-02-12","25-112897","Yes"
"-122.639587","45.487818","2025-02-12","25-112896","Yes"
"-122.590268","45.482557","2025-02-12","25-112892","Yes"
"-122.677245","45.531270","2025-02-12","25-112890","Yes"
"-122.532545","45.501518","2025-02-12","25-112888","Yes"
"-122.676226","45.530399","2025-02-12","25-112886","No"
"-122.678114","45.613055","2025-02-12","25-112885","No"
"-122.549379","45.476045","2025-02-12","25-112881","Yes"
"-122.572392","45.505124","2025-02-12","25-112880","Yes"
"-122.639356","45.529951","2025-02-12","25-112877","Yes"
"-122.577800","45.477581","2025-02-12","25-112876","Yes"
"-122.623829","45.500722","2025-02-12","25-112872","Yes"
"-122.547089","45.533467","2025-02-12","25-112869","Yes"
"-122.547609","45.540804","2025-02-12","25-112865","Yes"
"-122.557651","45.516832","2025-02-12","25-112864","No"
"-122.689304","45.534863","2025-02-12","25-112863","No"
"-122.727268","45.590463","2025-02-12","25-112861","Yes"
"-122.537711","45.557205","2025-02-12","25-112857","No"
"-122.521137","45.554749","2025-02-12","25-112856","Yes"
"-122.734475","45.483563","2025-02-12","25-112853","Yes"
"-122.566856","45.478929","2025-02-12","25-112852","No"
"-122.556503","45.477790","2025-02-12","25-112848","Yes"
"-122.571730","45.556617","2025-02-12","25-112846","Yes"
"-122.506706","45.519159","2025-02-12","25-112842","Yes"
